Bag_5+1,bonds_data_5,0,7.0,-0.128,0.0020,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,
Bag_5+2,bonds_data_5,0,.0,-0.128,0.0020,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,
Bag_5+3,bonds_data_5,0,.0,-0.128,0.132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_5+4,bonds_data_5,0,.0,-0.128,0.132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_5+5,bonds_data_5,0,.0,-0.128,0.132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_5+6,bonds_data_5,0,.0,-0.128,0.132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_5+7,bonds_data_5,0,.0,-0.128,0.0020,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,
Bag_5+8,bonds_data_5,0,.0,-0.128,0.202,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,
Bag_5+9,bonds_data_5,0,.0,-0.128,0.202,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,
Bag_5+10,bonds_data_5,0,.0,-0.128,0.0020,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,
Bag_5+11,bonds_data_5,0,.0,-0.128,0.132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_5+12,bonds_data_5,0,.0,-0.128,0.132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_5+13,bonds_data_5,0,.0,-0.128,0.132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_5+14,bonds_data_5,0,.0,-0.128,0.132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_5+15,bonds_data_5,0,.0,0.202,-0.779,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,32.0,
Bag_5+16,bonds_data_5,0,.0,-0.128,0.801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,38.0,
Bag_5+17,bonds_data_5,0,.0,0.801,-0.398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,40.0,
Bag_5+18,bonds_data_5,0,.0,0.801,-0.398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,40.0,
Bag_5+19,bonds_data_5,0,.0,0.332,-0.779,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0,
Bag_5+20,bonds_data_5,0,.0,0.332,-0.779,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0
Bag_6+1,bonds_data_6,0,7.0,-0.133,0.197,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,
Bag_6+2,bonds_data_6,0,.0,-0.0030,0.197,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,
Bag_6+3,bonds_data_6,0,.0,-0.133,-0.0030,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,
Bag_6+4,bonds_data_6,0,.0,-0.133,0.126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_6+5,bonds_data_6,0,.0,-0.133,0.126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_6+6,bonds_data_6,0,.0,-0.133,0.126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_6+7,bonds_data_6,0,.0,0.197,-0.405,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,32.0,
Bag_6+8,bonds_data_6,0,.0,-0.0030,-0.405,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,32.0,
Bag_6+9,bonds_data_6,0,.0,-0.104,-0.0030,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,
Bag_6+10,bonds_data_6,0,.0,-0.104,-0.0030,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,
Bag_6+11,bonds_data_6,0,.0,0.297,-0.405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0,
Bag_6+12,bonds_data_6,0,.0,-0.104,0.047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,
Bag_6+13,bonds_data_6,0,.0,-0.104,0.047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,
Bag_6+14,bonds_data_6,0,.0,-0.0030,0.047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,
Bag_6+15,bonds_data_6,0,.0,-0.0030,0.047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,
Bag_6+16,bonds_data_6,0,.0,-0.133,0.796,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,38.0,
Bag_6+17,bonds_data_6,0,.0,0.796,-0.404,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,40.0,
Bag_6+18,bonds_data_6,0,.0,0.796,-0.405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,40.0
Bag_7+1,bonds_data_7,1,7.0,-0.122,0.0080,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,
Bag_7+2,bonds_data_7,1,.0,-0.092,0.0080,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,
Bag_7+3,bonds_data_7,1,.0,-0.092,0.0080,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,28.0,
Bag_7+4,bonds_data_7,1,.0,-0.122,0.0080,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,
Bag_7+5,bonds_data_7,1,.0,-0.122,0.139,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_7+6,bonds_data_7,1,.0,-0.122,0.139,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_7+7,bonds_data_7,1,.0,-0.122,0.0080,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,
Bag_7+8,bonds_data_7,1,.0,-0.122,0.0080,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,
Bag_7+9,bonds_data_7,1,.0,-0.092,0.0080,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,
Bag_7+10,bonds_data_7,1,.0,-0.122,0.138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_7+11,bonds_data_7,1,.0,-0.122,0.0080,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,
Bag_7+12,bonds_data_7,1,.0,-0.122,0.0080,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,
Bag_7+13,bonds_data_7,1,.0,-0.122,0.138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_7+14,bonds_data_7,1,.0,-0.122,0.138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_7+15,bonds_data_7,1,.0,-0.122,0.138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_7+16,bonds_data_7,1,.0,-0.122,0.138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_7+17,bonds_data_7,1,.0,-0.122,0.809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,38.0,
Bag_7+18,bonds_data_7,1,.0,0.0080,0.0080,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,
Bag_7+19,bonds_data_7,1,.0,0.809,-0.391,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,40.0,
Bag_7+20,bonds_data_7,1,.0,0.809,-0.391,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,40.0,
Bag_7+21,bonds_data_7,1,.0,-0.122,0.139,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_7+22,bonds_data_7,1,.0,-0.122,0.138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0
Bag_8+1,bonds_data_8,1,7.0,-0.126,0.0040,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,
Bag_8+2,bonds_data_8,1,.0,0.0040,0.0040,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,
Bag_8+3,bonds_data_8,1,.0,0.0040,0.0040,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,
Bag_8+4,bonds_data_8,1,.0,-0.126,0.0040,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,
Bag_8+5,bonds_data_8,1,.0,-0.096,0.0040,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,
Bag_8+6,bonds_data_8,1,.0,-0.096,0.0040,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,
Bag_8+7,bonds_data_8,1,.0,0.0040,0.0040,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,
Bag_8+8,bonds_data_8,1,.0,0.0040,0.0040,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,
Bag_8+9,bonds_data_8,1,.0,-0.096,0.0040,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,
Bag_8+10,bonds_data_8,1,.0,-0.096,0.0040,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,
Bag_8+11,bonds_data_8,1,.0,-0.126,0.0040,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,
Bag_8+12,bonds_data_8,1,.0,-0.126,0.0040,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,
Bag_8+13,bonds_data_8,1,.0,-0.126,0.805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,38.0,
Bag_8+14,bonds_data_8,1,.0,0.805,-0.395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,40.0,
Bag_8+15,bonds_data_8,1,.0,0.805,-0.396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,40.0,
Bag_8+16,bonds_data_8,1,.0,-0.126,0.134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_8+17,bonds_data_8,1,.0,-0.126,0.134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_8+18,bonds_data_8,1,.0,-0.126,0.134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_8+19,bonds_data_8,1,.0,-0.126,0.134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_8+20,bonds_data_8,1,.0,-0.126,0.134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_8+21,bonds_data_8,1,.0,-0.096,0.054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,
Bag_8+22,bonds_data_8,1,.0,-0.096,0.054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,
Bag_8+23,bonds_data_8,1,.0,-0.096,0.054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,
Bag_8+24,bonds_data_8,1,.0,-0.096,0.054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,
Bag_8+25,bonds_data_8,1,.0,-0.096,0.054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,
Bag_8+26,bonds_data_8,1,.0,-0.096,0.054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,
Bag_8+27,bonds_data_8,1,.0,-0.096,0.054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,
Bag_8+28,bonds_data_8,1,.0,-0.096,0.054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0
Bag_9+1,bonds_data_9,1,7.0,-0.142,0.188,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,
Bag_9+2,bonds_data_9,1,.0,-0.142,0.188,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,
Bag_9+3,bonds_data_9,1,.0,-0.142,0.118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_9+4,bonds_data_9,1,.0,-0.142,0.118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_9+5,bonds_data_9,1,.0,-0.142,0.118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
Bag_9+6,bonds_data_9,1,.0,0.188,-0.412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,32.0,
Bag_9+7,bonds_data_9,1,.0,0.188,-0.412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,32.0,
Bag_9+8,bonds_data_9,1,.0,0.188,-0.412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,32.0,
Bag_9+9,bonds_data_9,1,.0,0.188,-0.412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,32.0,
Bag_9+10,bonds_data_9,1,.0,-0.142,0.188,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,
Bag_9+11,bonds_data_9,1,.0,-0.142,0.188,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,
Bag_9+12,bonds_data_9,1,.0,-0.142,0.118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,
