Bag_11+4,atoms_data_11,1,0.125,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_11+5,atoms_data_11,1,.254,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_11+6,atoms_data_11,1,.0050,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_11+7,atoms_data_11,1,.055,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_11+8,atoms_data_11,1,.134,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_11+9,atoms_data_11,1,.804,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_11+10,atoms_data_11,1,0.396,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Bag_11+11,atoms_data_11,1,0.396,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Bag_11+12,atoms_data_11,1,0.546,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_12+1,atoms_data_12,1,0.547,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_12+2,atoms_data_12,1,0.133,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_12+3,atoms_data_12,1,.097,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_12+4,atoms_data_12,1,0.0030,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_12+5,atoms_data_12,1,.127,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_12+6,atoms_data_12,1,.798,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_12+7,atoms_data_12,1,0.552,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Bag_12+8,atoms_data_12,1,0.403,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_13+1,atoms_data_13,1,-0.08,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_13+2,atoms_data_13,1,0.11,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_13+3,atoms_data_13,1,0.08,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_13+4,atoms_data_13,1,0.08,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_13+5,atoms_data_13,1,.02,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_13+6,atoms_data_13,1,.119,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_13+7,atoms_data_13,1,.149,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_13+8,atoms_data_13,1,.819,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_13+9,atoms_data_13,1,0.381,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_14+1,atoms_data_14,1,-0.08,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_14+2,atoms_data_14,1,0.11,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_14+3,atoms_data_14,1,0.08,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_14+4,atoms_data_14,1,0.08,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_14+5,atoms_data_14,1,.02,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_14+6,atoms_data_14,1,.119,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_14+7,atoms_data_14,1,.149,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_14+8,atoms_data_14,1,.819,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_14+9,atoms_data_14,1,0.381,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_15+1,atoms_data_15,1,-0.116,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_15+2,atoms_data_15,1,.014,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_15+3,atoms_data_15,1,.144,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_15+4,atoms_data_15,1,.813,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_15+5,atoms_data_15,1,.814,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_15+6,atoms_data_15,1,0.386,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_16+1,atoms_data_16,1,-0.118,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_16+2,atoms_data_16,1,0.088,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_16+3,atoms_data_16,1,.012,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_16+4,atoms_data_16,1,.012,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_16+5,atoms_data_16,1,.012,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_16+6,atoms_data_16,1,.142,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_16+7,atoms_data_16,1,.812,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_16+8,atoms_data_16,1,0.388,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_17+1,atoms_data_17,1,-0.116,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_17+2,atoms_data_17,1,.014,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_17+3,atoms_data_17,1,.144,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_17+4,atoms_data_17,1,.813,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_17+5,atoms_data_17,1,.814,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_17+6,atoms_data_17,1,0.386,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_18+1,atoms_data_18,1,-0.116,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_18+2,atoms_data_18,1,.014,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_18+3,atoms_data_18,1,.144,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_18+4,atoms_data_18,1,.813,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_18+5,atoms_data_18,1,.814,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_18+6,atoms_data_18,1,0.386,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_19+1,atoms_data_19,1,-0.086,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_19+2,atoms_data_19,1,.014,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_19+3,atoms_data_19,1,0.116,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_19+4,atoms_data_19,1,0.086,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_19+5,atoms_data_19,1,0.086,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_19+6,atoms_data_19,1,.014,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_19+7,atoms_data_19,1,.114,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_19+8,atoms_data_19,1,.143,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_19+9,atoms_data_19,1,.144,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_19+10,atoms_data_19,1,.813,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_19+11,atoms_data_19,1,0.387,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_20+1,atoms_data_20,1,-0.106,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_20+2,atoms_data_20,1,0.076,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_20+3,atoms_data_20,1,.024,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_20+4,atoms_data_20,1,0.076,195.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_20+5,atoms_data_20,1,.154,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_20+6,atoms_data_20,1,.823,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_20+7,atoms_data_20,1,0.377,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Bag_20+8,atoms_data_20,1,0.376,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_21+1,atoms_data_21,1,-0.128,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_21+2,atoms_data_21,1,.202,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_21+3,atoms_data_21,1,.0020,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_21+4,atoms_data_21,1,.332,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_21+5,atoms_data_21,1,.132,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_21+6,atoms_data_21,1,0.779,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_21+7,atoms_data_21,1,.801,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_21+8,atoms_data_21,1,0.398,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_22+1,atoms_data_22,1,-0.109,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_22+2,atoms_data_22,1,0.079,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_22+3,atoms_data_22,1,.021,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_22+4,atoms_data_22,1,.151,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_22+5,atoms_data_22,1,.822,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_22+6,atoms_data_22,1,0.379,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Bag_22+7,atoms_data_22,1,0.378,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_23+1,atoms_data_23,1,-0.118,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_23+2,atoms_data_23,1,0.088,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_23+3,atoms_data_23,1,.012,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_23+4,atoms_data_23,1,.141,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_23+5,atoms_data_23,1,.142,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_23+6,atoms_data_23,1,.811,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_23+7,atoms_data_23,1,0.389,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_24+1,atoms_data_24,1,-0.114,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_24+2,atoms_data_24,1,0.084,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_24+3,atoms_data_24,1,.016,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_24+4,atoms_data_24,1,0.084,195.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_24+5,atoms_data_24,1,.145,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_24+6,atoms_data_24,1,.815,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_24+7,atoms_data_24,1,0.385,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_25+1,atoms_data_25,1,-0.122,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_25+2,atoms_data_25,1,0.092,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_25+3,atoms_data_25,1,.0080,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_25+4,atoms_data_25,1,.0080,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_25+5,atoms_data_25,1,.0080,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_25+6,atoms_data_25,1,.138,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_25+7,atoms_data_25,1,.139,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_25+8,atoms_data_25,1,.809,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_25+9,atoms_data_25,1,0.391,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_26+1,atoms_data_26,1,-0.122,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_26+2,atoms_data_26,1,.258,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_26+3,atoms_data_26,1,0.092,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_26+4,atoms_data_26,1,.0080,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_26+5,atoms_data_26,1,.0080,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_26+6,atoms_data_26,1,.0080,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_26+7,atoms_data_26,1,.138,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_26+8,atoms_data_26,1,.408,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_26+9,atoms_data_26,1,.807,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_26+10,atoms_data_26,1,0.392,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Bag_26+11,atoms_data_26,1,0.643,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_27+1,atoms_data_27,1,-0.142,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_27+2,atoms_data_27,1,.188,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_27+3,atoms_data_27,1,.288,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_27+4,atoms_data_27,1,.118,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_27+5,atoms_data_27,1,0.412,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_27+6,atoms_data_27,1,.787,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_27+7,atoms_data_27,1,0.413,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Bag_27+8,atoms_data_27,1,0.412,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_28+1,atoms_data_28,1,0.016,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_28+2,atoms_data_28,1,0.114,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_28+3,atoms_data_28,1,.016,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_28+4,atoms_data_28,1,.066,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_28+5,atoms_data_28,1,.145,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_28+6,atoms_data_28,1,.815,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_28+7,atoms_data_28,1,0.385,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_29+1,atoms_data_29,1,-0.095,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_29+2,atoms_data_29,1,0.125,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_29+3,atoms_data_29,1,0.124,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_29+4,atoms_data_29,1,.0050,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_29+5,atoms_data_29,1,.0050,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bag_29+6,atoms_data_29,1,.055,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_29+7,atoms_data_29,1,.136,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Bag_29+8,atoms_data_29,1,.806,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Bag_29+9,atoms_data_29,1,0.394,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bag_30+1,atoms_data_30,1,-0.091,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
